Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
NVSHMEM v3.3.9
mype: 0 mype_node: 0 device name: NVIDIA H200 bus id: 25 
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
32768       8192      int32     max       b         103.903997        0.315         0.552       
65536       16384     int32     max       b         204.614401        0.320         0.561       
131072      32768     int32     max       b         407.049608        0.322         0.564       
262144      65536     int32     max       b         809.225559        0.324         0.567       
524288      131072    int32     max       b         1616.080093       0.324         0.568       
1048576     262144    int32     max       b         3225.004959       0.325         0.569       
2097152     524288    int32     max       b         6446.121979       0.325         0.569       
4194304     1048576   int32     max       b         12888.438416      0.325         0.570       
8388608     2097152   int32     max       b         25772.903442      0.325         0.570       
16777216    4194304   int32     max       b         53494.464111      0.314         0.549       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     sum       b         12.943999         0.001         0.001       
16          2         int64     sum       b         5.673600          0.003         0.005       
32          4         int64     sum       b         6.441600          0.005         0.009       
64          8         int64     sum       b         5.705600          0.011         0.020       
128         16        int64     sum       b         6.345600          0.020         0.035       
256         32        int64     sum       b         5.584000          0.046         0.080       
512         64        int64     sum       b         6.380800          0.080         0.140       
1024        128       int64     sum       b         8.121600          0.126         0.221       
2048        256       int64     sum       b         10.518400         0.195         0.341       
4096        512       int64     sum       b         14.569600         0.281         0.492       
8192        1024      int64     sum       b         16.982400         0.482         0.844       
16384       2048      int64     sum       b         22.044800         0.743         1.301       
32768       4096      int64     sum       b         80.118400         0.409         0.716       
65536       8192      int64     sum       b         156.368005        0.419         0.733       
131072      16384     int64     sum       b         309.439993        0.424         0.741       
262144      32768     int64     sum       b         615.062380        0.426         0.746       
524288      65536     int64     sum       b         1226.185608       0.428         0.748       
1048576     131072    int64     sum       b         2449.423981       0.428         0.749       
2097152     262144    int64     sum       b         4890.435028       0.429         0.750       
4194304     524288    int64     sum       b         9778.678131       0.429         0.751       
8388608     1048576   int64     sum       b         19552.575684      0.429         0.751       
16777216    2097152   int64     sum       b         40522.543335      0.414         0.725       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     prod      b         13.065600         0.001         0.001       
16          2         int64     prod      b         6.384000          0.003         0.004       
32          4         int64     prod      b         6.364800          0.005         0.009       
64          8         int64     prod      b         6.403200          0.010         0.017       
128         16        int64     prod      b         6.390400          0.020         0.035       
256         32        int64     prod      b         6.480000          0.040         0.069       
512         64        int64     prod      b         6.329600          0.081         0.142       
1024        128       int64     prod      b         8.076800          0.127         0.222       
2048        256       int64     prod      b         10.547200         0.194         0.340       
4096        512       int64     prod      b         15.478399         0.265         0.463       
8192        1024      int64     prod      b         17.145599         0.478         0.836       
16384       2048      int64     prod      b         21.977600         0.745         1.305       
32768       4096      int64     prod      b         79.996800         0.410         0.717       
65536       8192      int64     prod      b         157.155204        0.417         0.730       
131072      16384     int64     prod      b         311.228800        0.421         0.737       
262144      32768     int64     prod      b         617.571211        0.424         0.743       
524288      65536     int64     prod      b         1232.668781       0.425         0.744       
1048576     131072    int64     prod      b         2461.507225       0.426         0.745       
2097152     262144    int64     prod      b         4921.142578       0.426         0.746       
4194304     524288    int64     prod      b         9823.929596       0.427         0.747       
8388608     1048576   int64     prod      b         19646.080017      0.427         0.747       
16777216    2097152   int64     prod      b         40722.476196      0.412         0.721       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     and       b         13.830400         0.001         0.001       
16          2         int64     and       b         6.393600          0.003         0.004       
32          4         int64     and       b         6.454400          0.005         0.009       
64          8         int64     and       b         6.435200          0.010         0.017       
128         16        int64     and       b         6.361600          0.020         0.035       
256         32        int64     and       b         5.609600          0.046         0.080       
512         64        int64     and       b         6.393600          0.080         0.140       
1024        128       int64     and       b         8.172800          0.125         0.219       
2048        256       int64     and       b         10.492800         0.195         0.342       
4096        512       int64     and       b         14.563200         0.281         0.492       
8192        1024      int64     and       b         18.736000         0.437         0.765       
16384       2048      int64     and       b         22.009601         0.744         1.303       
32768       4096      int64     and       b         79.247999         0.413         0.724       
65536       8192      int64     and       b         154.668796        0.424         0.742       
131072      16384     int64     and       b         307.862401        0.426         0.745       
262144      32768     int64     and       b         609.347200        0.430         0.753       
524288      65536     int64     and       b         1216.390419       0.431         0.754       
1048576     131072    int64     and       b         2430.387115       0.431         0.755       
2097152     262144    int64     and       b         4854.556656       0.432         0.756       
4194304     524288    int64     and       b         9706.476593       0.432         0.756       
8388608     1048576   int64     and       b         19401.843262      0.432         0.757       
16777216    2097152   int64     and       b         40229.135132      0.417         0.730       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     or        b         13.766401         0.001         0.001       
16          2         int64     or        b         6.371200          0.003         0.004       
32          4         int64     or        b         6.307200          0.005         0.009       
64          8         int64     or        b         6.464000          0.010         0.017       
128         16        int64     or        b         6.409600          0.020         0.035       
256         32        int64     or        b         6.416000          0.040         0.070       
512         64        int64     or        b         6.310400          0.081         0.142       
1024        128       int64     or        b         8.003200          0.128         0.224       
2048        256       int64     or        b         10.470400         0.196         0.342       
4096        512       int64     or        b         14.534400         0.282         0.493       
8192        1024      int64     or        b         16.969600         0.483         0.845       
16384       2048      int64     or        b         21.980800         0.745         1.304       
32768       4096      int64     or        b         79.331201         0.413         0.723       
65536       8192      int64     or        b         154.611194        0.424         0.742       
131072      16384     int64     or        b         307.049608        0.427         0.747       
262144      32768     int64     or        b         610.230398        0.430         0.752       
524288      65536     int64     or        b         1217.123222       0.431         0.754       
1048576     131072    int64     or        b         2430.502319       0.431         0.755       
2097152     262144    int64     or        b         4851.910400       0.432         0.756       
4194304     524288    int64     or        b         9701.647949       0.432         0.757       
8388608     1048576   int64     or        b         19400.210571      0.432         0.757       
16777216    2097152   int64     or        b         40228.417969      0.417         0.730       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     xor       b         13.004801         0.001         0.001       
16          2         int64     xor       b         6.409600          0.002         0.004       
32          4         int64     xor       b         6.320000          0.005         0.009       
64          8         int64     xor       b         6.400000          0.010         0.017       
128         16        int64     xor       b         6.377600          0.020         0.035       
256         32        int64     xor       b         5.619200          0.046         0.080       
512         64        int64     xor       b         6.393600          0.080         0.140       
1024        128       int64     xor       b         8.041600          0.127         0.223       
2048        256       int64     xor       b         10.832000         0.189         0.331       
4096        512       int64     xor       b         14.633600         0.280         0.490       
8192        1024      int64     xor       b         17.782401         0.461         0.806       
16384       2048      int64     xor       b         21.823999         0.751         1.314       
32768       4096      int64     xor       b         79.302400         0.413         0.723       
65536       8192      int64     xor       b         154.662395        0.424         0.742       
131072      16384     int64     xor       b         306.326389        0.428         0.749       
262144      32768     int64     xor       b         608.508778        0.431         0.754       
524288      65536     int64     xor       b         1217.145634       0.431         0.754       
1048576     131072    int64     xor       b         2426.323128       0.432         0.756       
2097152     262144    int64     xor       b         4846.239853       0.433         0.757       
4194304     524288    int64     xor       b         9691.756439       0.433         0.757       
8388608     1048576   int64     xor       b         19380.496216      0.433         0.757       
16777216    2097152   int64     xor       b         40197.244263      0.417         0.730       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     min       b         13.795200         0.001         0.001       
16          2         int64     min       b         6.345600          0.003         0.004       
32          4         int64     min       b         6.387200          0.005         0.009       
64          8         int64     min       b         6.387200          0.010         0.018       
128         16        int64     min       b         6.400000          0.020         0.035       
256         32        int64     min       b         6.361600          0.040         0.070       
512         64        int64     min       b         6.364800          0.080         0.141       
1024        128       int64     min       b         8.073600          0.127         0.222       
2048        256       int64     min       b         10.412800         0.197         0.344       
4096        512       int64     min       b         15.404800         0.266         0.465       
8192        1024      int64     min       b         17.843200         0.459         0.803       
16384       2048      int64     min       b         22.819200         0.718         1.256       
32768       4096      int64     min       b         80.118400         0.409         0.716       
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 1 mype_node: 1 device name: NVIDIA H200 bus id: 45 
65536       8192      int64     min       b         157.097602        0.417         0.730       
131072      16384     int64     min       b         311.132789        0.421         0.737       
262144      32768     int64     min       b         617.529583        0.425         0.743       
524288      65536     int64     min       b         1231.859207       0.426         0.745       
1048576     131072    int64     min       b         2457.433510       0.427         0.747       
2097152     262144    int64     min       b         4910.166550       0.427         0.747       
4194304     524288    int64     min       b         9819.718170       0.427         0.747       
8388608     1048576   int64     min       b         19633.811951      0.427         0.748       
16777216    2097152   int64     min       b         40681.463623      0.412         0.722       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     max       b         13.798399         0.001         0.001       
16          2         int64     max       b         6.460800          0.002         0.004       
32          4         int64     max       b         6.419200          0.005         0.009       
64          8         int64     max       b         6.422400          0.010         0.017       
128         16        int64     max       b         6.409600          0.020         0.035       
256         32        int64     max       b         6.387200          0.040         0.070       
512         64        int64     max       b         6.416000          0.080         0.140       
1024        128       int64     max       b         8.000000          0.128         0.224       
2048        256       int64     max       b         10.480000         0.195         0.342       
4096        512       int64     max       b         14.604799         0.280         0.491       
8192        1024      int64     max       b         17.958400         0.456         0.798       
16384       2048      int64     max       b         22.003201         0.745         1.303       
32768       4096      int64     max       b         80.150402         0.409         0.715       
65536       8192      int64     max       b         157.180798        0.417         0.730       
131072      16384     int64     max       b         311.097598        0.421         0.737       
262144      32768     int64     max       b         616.793585        0.425         0.744       
524288      65536     int64     max       b         1232.710361       0.425         0.744       
1048576     131072    int64     max       b         2458.236885       0.427         0.746       
2097152     262144    int64     max       b         4914.195251       0.427         0.747       
4194304     524288    int64     max       b         9821.305847       0.427         0.747       
8388608     1048576   int64     max       b         19636.941528      0.427         0.748       
16777216    2097152   int64     max       b         40701.892090      0.412         0.721       
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 5 mype_node: 5 device name: NVIDIA H200 bus id: 174 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 7 mype_node: 7 device name: NVIDIA H200 bus id: 228 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 3 mype_node: 3 device name: NVIDIA H200 bus id: 102 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 6 mype_node: 6 device name: NVIDIA H200 bus id: 191 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 4 mype_node: 4 device name: NVIDIA H200 bus id: 155 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 2 mype_node: 2 device name: NVIDIA H200 bus id: 63 
