Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
NVSHMEM v3.3.9
mype: 0 mype_node: 0 device name: NVIDIA H200 bus id: 25 
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
32768       8192      int32     max       b         105.753601        0.310         0.542       
65536       16384     int32     max       b         205.881596        0.318         0.557       
131072      32768     int32     max       b         410.598421        0.319         0.559       
262144      65536     int32     max       b         817.075157        0.321         0.561       
524288      131072    int32     max       b         1624.716759       0.323         0.565       
1048576     262144    int32     max       b         3238.444901       0.324         0.567       
2097152     524288    int32     max       b         6471.052551       0.324         0.567       
4194304     1048576   int32     max       b         12947.833252      0.324         0.567       
8388608     2097152   int32     max       b         25853.445435      0.324         0.568       
16777216    4194304   int32     max       b         53483.642578      0.314         0.549       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     sum       b         14.163201         0.001         0.001       
16          2         int64     sum       b         7.756800          0.002         0.004       
32          4         int64     sum       b         7.590400          0.004         0.007       
64          8         int64     sum       b         11.001600         0.006         0.010       
128         16        int64     sum       b         7.449600          0.017         0.030       
256         32        int64     sum       b         7.603200          0.034         0.059       
512         64        int64     sum       b         7.603200          0.067         0.118       
1024        128       int64     sum       b         9.395200          0.109         0.191       
2048        256       int64     sum       b         12.473600         0.164         0.287       
4096        512       int64     sum       b         15.648000         0.262         0.458       
8192        1024      int64     sum       b         18.860801         0.434         0.760       
16384       2048      int64     sum       b         22.278400         0.735         1.287       
32768       4096      int64     sum       b         81.478399         0.402         0.704       
65536       8192      int64     sum       b         158.438396        0.414         0.724       
131072      16384     int64     sum       b         312.339211        0.420         0.734       
262144      32768     int64     sum       b         621.388817        0.422         0.738       
524288      65536     int64     sum       b         1232.979202       0.425         0.744       
1048576     131072    int64     sum       b         2457.094383       0.427         0.747       
2097152     262144    int64     sum       b         4903.071976       0.428         0.749       
4194304     524288    int64     sum       b         9805.133057       0.428         0.749       
8388608     1048576   int64     sum       b         19597.920227      0.428         0.749       
16777216    2097152   int64     sum       b         40502.035522      0.414         0.725       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     prod      b         14.207999         0.001         0.001       
16          2         int64     prod      b         7.667200          0.002         0.004       
32          4         int64     prod      b         7.596800          0.004         0.007       
64          8         int64     prod      b         7.564800          0.008         0.015       
128         16        int64     prod      b         7.558400          0.017         0.030       
256         32        int64     prod      b         7.673600          0.033         0.058       
512         64        int64     prod      b         7.513600          0.068         0.119       
1024        128       int64     prod      b         9.139200          0.112         0.196       
2048        256       int64     prod      b         12.396800         0.165         0.289       
4096        512       int64     prod      b         15.820800         0.259         0.453       
8192        1024      int64     prod      b         19.161600         0.428         0.748       
16384       2048      int64     prod      b         23.897600         0.686         1.200       
32768       4096      int64     prod      b         81.305599         0.403         0.705       
65536       8192      int64     prod      b         158.304000        0.414         0.724       
131072      16384     int64     prod      b         313.971210        0.417         0.731       
262144      32768     int64     prod      b         623.801613        0.420         0.735       
524288      65536     int64     prod      b         1237.971210       0.424         0.741       
1048576     131072    int64     prod      b         2466.758347       0.425         0.744       
2097152     262144    int64     prod      b         4932.486343       0.425         0.744       
4194304     524288    int64     prod      b         9852.832031       0.426         0.745       
8388608     1048576   int64     prod      b         19695.046997      0.426         0.745       
16777216    2097152   int64     prod      b         40695.431519      0.412         0.721       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     and       b         14.508800         0.001         0.001       
16          2         int64     and       b         7.840000          0.002         0.004       
32          4         int64     and       b         7.654400          0.004         0.007       
64          8         int64     and       b         7.616000          0.008         0.015       
128         16        int64     and       b         7.462400          0.017         0.030       
256         32        int64     and       b         7.609600          0.034         0.059       
512         64        int64     and       b         7.475200          0.068         0.120       
1024        128       int64     and       b         9.344000          0.110         0.192       
2048        256       int64     and       b         12.588800         0.163         0.285       
4096        512       int64     and       b         15.827200         0.259         0.453       
8192        1024      int64     and       b         22.431999         0.365         0.639       
16384       2048      int64     and       b         22.239999         0.737         1.289       
32768       4096      int64     and       b         79.577601         0.412         0.721       
65536       8192      int64     and       b         157.606399        0.416         0.728       
131072      16384     int64     and       b         308.960009        0.424         0.742       
262144      32768     int64     and       b         613.843203        0.427         0.747       
524288      65536     int64     and       b         1221.471977       0.429         0.751       
1048576     131072    int64     and       b         2435.756874       0.430         0.753       
2097152     262144    int64     and       b         4865.516663       0.431         0.754       
4194304     524288    int64     and       b         9726.713562       0.431         0.755       
8388608     1048576   int64     and       b         19450.335693      0.431         0.755       
16777216    2097152   int64     and       b         40228.192139      0.417         0.730       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     or        b         14.105600         0.001         0.001       
16          2         int64     or        b         7.769600          0.002         0.004       
32          4         int64     or        b         7.552000          0.004         0.007       
64          8         int64     or        b         7.584000          0.008         0.015       
128         16        int64     or        b         7.641600          0.017         0.029       
256         32        int64     or        b         7.526400          0.034         0.060       
512         64        int64     or        b         7.584000          0.068         0.118       
1024        128       int64     or        b         9.075200          0.113         0.197       
2048        256       int64     or        b         12.416000         0.165         0.289       
4096        512       int64     or        b         15.846400         0.258         0.452       
8192        1024      int64     or        b         18.841600         0.435         0.761       
16384       2048      int64     or        b         22.284800         0.735         1.287       
32768       4096      int64     or        b         79.654402         0.411         0.720       
65536       8192      int64     or        b         156.723201        0.418         0.732       
131072      16384     int64     or        b         309.017611        0.424         0.742       
262144      32768     int64     or        b         613.651180        0.427         0.748       
524288      65536     int64     or        b         1223.276806       0.429         0.750       
1048576     131072    int64     or        b         2440.524864       0.430         0.752       
2097152     262144    int64     or        b         4865.382385       0.431         0.754       
4194304     524288    int64     or        b         9731.410980       0.431         0.754       
8388608     1048576   int64     or        b         19448.889160      0.431         0.755       
16777216    2097152   int64     or        b         40236.511230      0.417         0.730       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     xor       b         13.952000         0.001         0.001       
16          2         int64     xor       b         7.673600          0.002         0.004       
32          4         int64     xor       b         7.558400          0.004         0.007       
64          8         int64     xor       b         7.462400          0.009         0.015       
128         16        int64     xor       b         7.648000          0.017         0.029       
256         32        int64     xor       b         7.577600          0.034         0.059       
512         64        int64     xor       b         7.628800          0.067         0.117       
1024        128       int64     xor       b         9.216000          0.111         0.194       
2048        256       int64     xor       b         12.428800         0.165         0.288       
4096        512       int64     xor       b         15.795200         0.259         0.454       
8192        1024      int64     xor       b         18.944000         0.432         0.757       
16384       2048      int64     xor       b         22.368000         0.732         1.282       
32768       4096      int64     xor       b         79.500800         0.412         0.721       
65536       8192      int64     xor       b         156.672001        0.418         0.732       
131072      16384     int64     xor       b         308.972812        0.424         0.742       
262144      32768     int64     xor       b         613.689613        0.427         0.748       
524288      65536     int64     xor       b         1221.625614       0.429         0.751       
1048576     131072    int64     xor       b         2435.571289       0.431         0.753       
2097152     262144    int64     xor       b         4858.950424       0.432         0.755       
4194304     524288    int64     xor       b         9723.347473       0.431         0.755       
8388608     1048576   int64     xor       b         19429.125977      0.432         0.756       
16777216    2097152   int64     xor       b         40178.900146      0.418         0.731       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     min       b         14.348800         0.001         0.001       
16          2         int64     min       b         7.692800          0.002         0.004       
32          4         int64     min       b         7.564800          0.004         0.007       
64          8         int64     min       b         7.667200          0.008         0.015       
128         16        int64     min       b         7.526400          0.017         0.030       
256         32        int64     min       b         7.596800          0.034         0.059       
512         64        int64     min       b         7.552000          0.068         0.119       
1024        128       int64     min       b         9.273600          0.110         0.193       
2048        256       int64     min       b         12.441600         0.165         0.288       
4096        512       int64     min       b         15.852800         0.258         0.452       
8192        1024      int64     min       b         19.059201         0.430         0.752       
16384       2048      int64     min       b         23.820800         0.688         1.204       
32768       4096      int64     min       b         81.216002         0.403         0.706       
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 2 mype_node: 2 device name: NVIDIA H200 bus id: 63 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 1 mype_node: 1 device name: NVIDIA H200 bus id: 45 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 6 mype_node: 6 device name: NVIDIA H200 bus id: 191 
65536       8192      int64     min       b         158.304000        0.414         0.724       
131072      16384     int64     min       b         313.791990        0.418         0.731       
262144      32768     int64     min       b         620.307207        0.423         0.740       
524288      65536     int64     min       b         1239.673615       0.423         0.740       
1048576     131072    int64     min       b         2466.847992       0.425         0.744       
2097152     262144    int64     min       b         4922.790527       0.426         0.746       
4194304     524288    int64     min       b         9846.125031       0.426         0.745       
8388608     1048576   int64     min       b         19680.351257      0.426         0.746       
16777216    2097152   int64     min       b         40646.560669      0.413         0.722       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     max       b         14.207999         0.001         0.001       
16          2         int64     max       b         7.769600          0.002         0.004       
32          4         int64     max       b         7.526400          0.004         0.007       
64          8         int64     max       b         7.616000          0.008         0.015       
128         16        int64     max       b         7.635200          0.017         0.029       
256         32        int64     max       b         7.526400          0.034         0.060       
512         64        int64     max       b         7.436800          0.069         0.120       
1024        128       int64     max       b         9.273600          0.110         0.193       
2048        256       int64     max       b         12.422400         0.165         0.289       
4096        512       int64     max       b         15.763199         0.260         0.455       
8192        1024      int64     max       b         18.950400         0.432         0.757       
16384       2048      int64     max       b         23.923200         0.685         1.199       
32768       4096      int64     max       b         81.209600         0.403         0.706       
65536       8192      int64     max       b         158.406401        0.414         0.724       
131072      16384     int64     max       b         312.358403        0.420         0.734       
262144      32768     int64     max       b         621.875191        0.422         0.738       
524288      65536     int64     max       b         1239.680004       0.423         0.740       
1048576     131072    int64     max       b         2466.707230       0.425         0.744       
2097152     262144    int64     max       b         4925.939178       0.426         0.745       
4194304     524288    int64     max       b         9847.711945       0.426         0.745       
8388608     1048576   int64     max       b         19687.059021      0.426         0.746       
16777216    2097152   int64     max       b         40677.075195      0.412         0.722       
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 5 mype_node: 5 device name: NVIDIA H200 bus id: 174 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 4 mype_node: 4 device name: NVIDIA H200 bus id: 155 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 7 mype_node: 7 device name: NVIDIA H200 bus id: 228 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 3 mype_node: 3 device name: NVIDIA H200 bus id: 102 
