Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
NVSHMEM v3.3.9
mype: 0 mype_node: 0 device name: NVIDIA H200 bus id: 25 
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
4096        512       int64     sum       b         59.782398         0.069         0.064       
8192        1024      int64     sum       b         60.224003         0.136         0.128       
16384       2048      int64     sum       b         60.198402         0.272         0.255       
32768       4096      int64     sum       b         61.347198         0.534         0.501       
65536       8192      int64     sum       b         60.224003         1.088         1.020       
131072      16384     int64     sum       b         59.859198         2.190         2.053       
262144      32768     int64     sum       b         60.368001         4.342         4.071       
524288      65536     int64     sum       b         59.667200         8.787         8.238       
1048576     131072    int64     sum       b         60.655999         17.287        16.207      
2097152     262144    int64     sum       b         60.009599         34.947        32.763      
4194304     524288    int64     sum       b         59.600002         70.374        65.976      
8388608     1048576   int64     sum       b         60.748798         138.087       129.456     
16777216    2097152   int64     sum       b         60.163200         278.862       261.433     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     prod      b         59.894401         0.002         0.002       
256         32        int64     prod      b         60.313600         0.004         0.004       
512         64        int64     prod      b         59.798402         0.009         0.008       
1024        128       int64     prod      b         59.769601         0.017         0.016       
2048        256       int64     prod      b         61.247998         0.033         0.031       
4096        512       int64     prod      b         59.891200         0.068         0.064       
8192        1024      int64     prod      b         60.233599         0.136         0.128       
16384       2048      int64     prod      b         60.307199         0.272         0.255       
32768       4096      int64     prod      b         60.691202         0.540         0.506       
65536       8192      int64     prod      b         60.169601         1.089         1.021       
131072      16384     int64     prod      b         59.916800         2.188         2.051       
262144      32768     int64     prod      b         60.521603         4.331         4.061       
524288      65536     int64     prod      b         60.137600         8.718         8.173       
1048576     131072    int64     prod      b         61.030400         17.181        16.107      
2097152     262144    int64     prod      b         61.385602         34.164        32.028      
4194304     524288    int64     prod      b         59.948802         69.965        65.592      
8388608     1048576   int64     prod      b         60.016000         139.773       131.037     
16777216    2097152   int64     prod      b         60.383999         277.842       260.477     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     and       b         59.935999         0.002         0.002       
256         32        int64     and       b         60.166401         0.004         0.004       
512         64        int64     and       b         60.019201         0.009         0.008       
1024        128       int64     and       b         60.320002         0.017         0.016       
2048        256       int64     and       b         59.804797         0.034         0.032       
4096        512       int64     and       b         60.195202         0.068         0.064       
8192        1024      int64     and       b         60.307199         0.136         0.127       
16384       2048      int64     and       b         59.414399         0.276         0.259       
32768       4096      int64     and       b         59.958398         0.547         0.512       
65536       8192      int64     and       b         60.454398         1.084         1.016       
131072      16384     int64     and       b         59.782398         2.192         2.055       
262144      32768     int64     and       b         60.156798         4.358         4.085       
524288      65536     int64     and       b         61.187202         8.569         8.033       
1048576     131072    int64     and       b         73.129600         14.339        13.442      
2097152     262144    int64     and       b         62.438399         33.588        31.488      
4194304     524288    int64     and       b         60.876799         68.898        64.592      
8388608     1048576   int64     and       b         60.748798         138.087       129.456     
16777216    2097152   int64     and       b         60.067201         279.307       261.851     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     or        b         59.555203         0.002         0.002       
256         32        int64     or        b         60.784000         0.004         0.004       
512         64        int64     or        b         59.756798         0.009         0.008       
1024        128       int64     or        b         59.347200         0.017         0.016       
2048        256       int64     or        b         60.486400         0.034         0.032       
4096        512       int64     or        b         60.073602         0.068         0.064       
8192        1024      int64     or        b         59.744000         0.137         0.129       
16384       2048      int64     or        b         59.846401         0.274         0.257       
32768       4096      int64     or        b         59.676802         0.549         0.515       
65536       8192      int64     or        b         59.964800         1.093         1.025       
131072      16384     int64     or        b         59.430403         2.205         2.068       
262144      32768     int64     or        b         61.539203         4.260         3.994       
524288      65536     int64     or        b         59.718400         8.779         8.231       
1048576     131072    int64     or        b         60.243201         17.406        16.318      
2097152     262144    int64     or        b         60.207999         34.832        32.655      
4194304     524288    int64     or        b         60.358399         69.490        65.147      
8388608     1048576   int64     or        b         60.284799         139.150       130.453     
16777216    2097152   int64     or        b         59.763199         280.728       263.183     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     xor       b         59.843200         0.002         0.002       
256         32        int64     xor       b         60.252798         0.004         0.004       
512         64        int64     xor       b         59.923202         0.009         0.008       
1024        128       int64     xor       b         60.476798         0.017         0.016       
2048        256       int64     xor       b         60.691202         0.034         0.032       
4096        512       int64     xor       b         60.252798         0.068         0.064       
8192        1024      int64     xor       b         59.952003         0.137         0.128       
16384       2048      int64     xor       b         59.980798         0.273         0.256       
32768       4096      int64     xor       b         60.409600         0.542         0.509       
65536       8192      int64     xor       b         60.351998         1.086         1.018       
131072      16384     int64     xor       b         59.900802         2.188         2.051       
262144      32768     int64     xor       b         60.272002         4.349         4.078       
524288      65536     int64     xor       b         60.217601         8.707         8.162       
1048576     131072    int64     xor       b         60.393602         17.362        16.277      
2097152     262144    int64     xor       b         59.846401         35.042        32.852      
4194304     524288    int64     xor       b         60.051203         69.845        65.480      
8388608     1048576   int64     xor       b         60.185599         139.379       130.668     
16777216    2097152   int64     xor       b         60.044801         279.412       261.948     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     min       b         60.355198         0.002         0.002       
256         32        int64     min       b         61.302400         0.004         0.004       
512         64        int64     min       b         61.689597         0.008         0.008       
1024        128       int64     min       b         61.151999         0.017         0.016       
2048        256       int64     min       b         60.483199         0.034         0.032       
4096        512       int64     min       b         60.486400         0.068         0.063       
8192        1024      int64     min       b         60.425597         0.136         0.127       
16384       2048      int64     min       b         60.195202         0.272         0.255       
32768       4096      int64     min       b         60.550398         0.541         0.507       
65536       8192      int64     min       b         60.438401         1.084         1.017       
131072      16384     int64     min       b         60.108799         2.181         2.044       
262144      32768     int64     min       b         60.416001         4.339         4.068       
524288      65536     int64     min       b         60.163200         8.714         8.170       
1048576     131072    int64     min       b         60.096002         17.448        16.358      
2097152     262144    int64     min       b         60.665601         34.569        32.408      
4194304     524288    int64     min       b         60.448003         69.387        65.050      
8388608     1048576   int64     min       b         60.668802         138.269       129.627     
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 4 mype_node: 4 device name: NVIDIA H200 bus id: 155 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 8 mype_node: 0 device name: NVIDIA H200 bus id: 25 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 9 mype_node: 1 device name: NVIDIA H200 bus id: 45 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 3 mype_node: 3 device name: NVIDIA H200 bus id: 102 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 1 mype_node: 1 device name: NVIDIA H200 bus id: 45 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 7 mype_node: 7 device name: NVIDIA H200 bus id: 228 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 11 mype_node: 3 device name: NVIDIA H200 bus id: 102 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 5 mype_node: 5 device name: NVIDIA H200 bus id: 174 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 6 mype_node: 6 device name: NVIDIA H200 bus id: 191 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 13 mype_node: 5 device name: NVIDIA H200 bus id: 174 
16777216    2097152   int64     min       b         60.483199         277.386       260.050     
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     max       b         60.476798         0.002         0.002       
256         32        int64     max       b         60.166401         0.004         0.004       
512         64        int64     max       b         60.963202         0.008         0.008       
1024        128       int64     max       b         61.004800         0.017         0.016       
2048        256       int64     max       b         60.566401         0.034         0.032       
4096        512       int64     max       b         60.387200         0.068         0.064       
8192        1024      int64     max       b         60.089600         0.136         0.128       
16384       2048      int64     max       b         60.588801         0.270         0.254       
32768       4096      int64     max       b         59.961599         0.546         0.512       
65536       8192      int64     max       b         60.054398         1.091         1.023       
131072      16384     int64     max       b         62.099200         2.111         1.979       
262144      32768     int64     max       b         61.552000         4.259         3.993       
524288      65536     int64     max       b         60.627198         8.648         8.107       
1048576     131072    int64     max       b         60.403198         17.360        16.275      
2097152     262144    int64     max       b         60.192001         34.841        32.663      
4194304     524288    int64     max       b         60.236800         69.630        65.278      
8388608     1048576   int64     max       b         60.601598         138.422       129.771     
16777216    2097152   int64     max       b         60.739201         276.217       258.954     
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 14 mype_node: 6 device name: NVIDIA H200 bus id: 191 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 12 mype_node: 4 device name: NVIDIA H200 bus id: 155 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 2 mype_node: 2 device name: NVIDIA H200 bus id: 63 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 15 mype_node: 7 device name: NVIDIA H200 bus id: 228 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 10 mype_node: 2 device name: NVIDIA H200 bus id: 63 
