Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
NVSHMEM v3.3.9
mype: 0 mype_node: 0 device name: NVIDIA H200 bus id: 25 
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
32768       8192      int32     max       b         105.913603        0.309         0.541       
65536       16384     int32     max       b         207.577610        0.316         0.553       
131072      32768     int32     max       b         410.611200        0.319         0.559       
262144      65536     int32     max       b         813.843155        0.322         0.564       
524288      131072    int32     max       b         1621.414375       0.323         0.566       
1048576     262144    int32     max       b         3235.327911       0.324         0.567       
2097152     524288    int32     max       b         6469.420624       0.324         0.567       
4194304     1048576   int32     max       b         12938.342285      0.324         0.567       
8388608     2097152   int32     max       b         25855.557251      0.324         0.568       
16777216    4194304   int32     max       b         53493.273926      0.314         0.549       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     sum       b         14.220800         0.001         0.001       
16          2         int64     sum       b         7.648000          0.002         0.004       
32          4         int64     sum       b         7.641600          0.004         0.007       
64          8         int64     sum       b         7.744000          0.008         0.014       
128         16        int64     sum       b         7.667200          0.017         0.029       
256         32        int64     sum       b         7.654400          0.033         0.059       
512         64        int64     sum       b         7.520000          0.068         0.119       
1024        128       int64     sum       b         9.433600          0.109         0.190       
2048        256       int64     sum       b         12.672000         0.162         0.283       
4096        512       int64     sum       b         15.795200         0.259         0.454       
8192        1024      int64     sum       b         18.880001         0.434         0.759       
16384       2048      int64     sum       b         22.438399         0.730         1.278       
32768       4096      int64     sum       b         81.478399         0.402         0.704       
65536       8192      int64     sum       b         158.476806        0.414         0.724       
131072      16384     int64     sum       b         312.319994        0.420         0.734       
262144      32768     int64     sum       b         618.694401        0.424         0.741       
524288      65536     int64     sum       b         1233.055973       0.425         0.744       
1048576     131072    int64     sum       b         2460.428810       0.426         0.746       
2097152     262144    int64     sum       b         4903.142548       0.428         0.749       
4194304     524288    int64     sum       b         9807.033539       0.428         0.748       
8388608     1048576   int64     sum       b         19597.932434      0.428         0.749       
16777216    2097152   int64     sum       b         40515.557861      0.414         0.725       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     prod      b         14.291200         0.001         0.001       
16          2         int64     prod      b         7.526400          0.002         0.004       
32          4         int64     prod      b         7.552000          0.004         0.007       
64          8         int64     prod      b         7.584000          0.008         0.015       
128         16        int64     prod      b         7.539200          0.017         0.030       
256         32        int64     prod      b         7.609600          0.034         0.059       
512         64        int64     prod      b         7.545600          0.068         0.119       
1024        128       int64     prod      b         9.209600          0.111         0.195       
2048        256       int64     prod      b         12.396800         0.165         0.289       
4096        512       int64     prod      b         15.788800         0.259         0.454       
8192        1024      int64     prod      b         19.244801         0.426         0.745       
16384       2048      int64     prod      b         22.489600         0.729         1.275       
32768       4096      int64     prod      b         81.369603         0.403         0.705       
65536       8192      int64     prod      b         158.412802        0.414         0.724       
131072      16384     int64     prod      b         314.124799        0.417         0.730       
262144      32768     int64     prod      b         622.764778        0.421         0.737       
524288      65536     int64     prod      b         1237.990379       0.423         0.741       
1048576     131072    int64     prod      b         2466.905594       0.425         0.744       
2097152     262144    int64     prod      b         4932.601547       0.425         0.744       
4194304     524288    int64     prod      b         9852.864075       0.426         0.745       
8388608     1048576   int64     prod      b         19696.415710      0.426         0.745       
16777216    2097152   int64     prod      b         40692.327881      0.412         0.722       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     and       b         14.207999         0.001         0.001       
16          2         int64     and       b         7.596800          0.002         0.004       
32          4         int64     and       b         7.660800          0.004         0.007       
64          8         int64     and       b         7.712000          0.008         0.015       
128         16        int64     and       b         7.539200          0.017         0.030       
256         32        int64     and       b         7.705600          0.033         0.058       
512         64        int64     and       b         7.603200          0.067         0.118       
1024        128       int64     and       b         9.516800          0.108         0.188       
2048        256       int64     and       b         12.563200         0.163         0.285       
4096        512       int64     and       b         15.731201         0.260         0.456       
8192        1024      int64     and       b         19.040000         0.430         0.753       
16384       2048      int64     and       b         22.457600         0.730         1.277       
32768       4096      int64     and       b         79.743999         0.411         0.719       
65536       8192      int64     and       b         156.691206        0.418         0.732       
131072      16384     int64     and       b         310.681605        0.422         0.738       
262144      32768     int64     and       b         613.804817        0.427         0.747       
524288      65536     int64     and       b         1223.251247       0.429         0.750       
1048576     131072    int64     and       b         2435.929680       0.430         0.753       
2097152     262144    int64     and       b         4863.788986       0.431         0.755       
4194304     524288    int64     and       b         9731.526184       0.431         0.754       
8388608     1048576   int64     and       b         19448.915100      0.431         0.755       
16777216    2097152   int64     and       b         40217.483521      0.417         0.730       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     or        b         14.291200         0.001         0.001       
16          2         int64     or        b         7.641600          0.002         0.004       
32          4         int64     or        b         7.596800          0.004         0.007       
64          8         int64     or        b         7.603200          0.008         0.015       
128         16        int64     or        b         7.590400          0.017         0.030       
256         32        int64     or        b         7.590400          0.034         0.059       
512         64        int64     or        b         7.507200          0.068         0.119       
1024        128       int64     or        b         9.222400          0.111         0.194       
2048        256       int64     or        b         12.518400         0.164         0.286       
4096        512       int64     or        b         15.769599         0.260         0.455       
8192        1024      int64     or        b         18.924800         0.433         0.758       
16384       2048      int64     or        b         22.444800         0.730         1.277       
32768       4096      int64     or        b         79.667199         0.411         0.720       
65536       8192      int64     or        b         156.774402        0.418         0.732       
131072      16384     int64     or        b         309.126401        0.424         0.742       
262144      32768     int64     or        b         613.696003        0.427         0.748       
524288      65536     int64     or        b         1223.238373       0.429         0.750       
1048576     131072    int64     or        b         2438.969612       0.430         0.752       
2097152     262144    int64     or        b         4868.735886       0.431         0.754       
4194304     524288    int64     or        b         9729.804993       0.431         0.754       
8388608     1048576   int64     or        b         19450.527954      0.431         0.755       
16777216    2097152   int64     or        b         40220.544434      0.417         0.730       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     xor       b         14.252800         0.001         0.001       
16          2         int64     xor       b         7.603200          0.002         0.004       
32          4         int64     xor       b         7.532800          0.004         0.007       
64          8         int64     xor       b         7.532800          0.008         0.015       
128         16        int64     xor       b         7.488000          0.017         0.030       
256         32        int64     xor       b         7.660800          0.033         0.058       
512         64        int64     xor       b         7.552000          0.068         0.119       
1024        128       int64     xor       b         9.203200          0.111         0.195       
2048        256       int64     xor       b         12.556800         0.163         0.285       
4096        512       int64     xor       b         15.852800         0.258         0.452       
8192        1024      int64     xor       b         18.976000         0.432         0.755       
16384       2048      int64     xor       b         22.259200         0.736         1.288       
32768       4096      int64     xor       b         79.660797         0.411         0.720       
65536       8192      int64     xor       b         156.723201        0.418         0.732       
131072      16384     int64     xor       b         309.017611        0.424         0.742       
262144      32768     int64     xor       b         613.881588        0.427         0.747       
524288      65536     int64     xor       b         1220.051193       0.430         0.752       
1048576     131072    int64     xor       b         2435.635185       0.431         0.753       
2097152     262144    int64     xor       b         4860.454559       0.431         0.755       
4194304     524288    int64     xor       b         9723.353577       0.431         0.755       
8388608     1048576   int64     xor       b         19429.049683      0.432         0.756       
16777216    2097152   int64     xor       b         40200.891113      0.417         0.730       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     min       b         14.067200         0.001         0.001       
16          2         int64     min       b         7.564800          0.002         0.004       
32          4         int64     min       b         7.545600          0.004         0.007       
64          8         int64     min       b         7.603200          0.008         0.015       
128         16        int64     min       b         7.673600          0.017         0.029       
256         32        int64     min       b         7.564800          0.034         0.059       
512         64        int64     min       b         7.481600          0.068         0.120       
1024        128       int64     min       b         9.280000          0.110         0.193       
2048        256       int64     min       b         12.428800         0.165         0.288       
4096        512       int64     min       b         15.884800         0.258         0.451       
8192        1024      int64     min       b         18.937600         0.433         0.757       
16384       2048      int64     min       b         24.025600         0.682         1.193       
32768       4096      int64     min       b         81.286401         0.403         0.705       
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 3 mype_node: 3 device name: NVIDIA H200 bus id: 102 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 6 mype_node: 6 device name: NVIDIA H200 bus id: 191 
65536       8192      int64     min       b         160.031998        0.410         0.717       
131072      16384     int64     min       b         312.499189        0.419         0.734       
262144      32768     int64     min       b         621.913624        0.422         0.738       
524288      65536     int64     min       b         1239.596844       0.423         0.740       
1048576     131072    int64     min       b         2471.788788       0.424         0.742       
2097152     262144    int64     min       b         4922.732925       0.426         0.746       
4194304     524288    int64     min       b         9847.808075       0.426         0.745       
8388608     1048576   int64     min       b         19681.517029      0.426         0.746       
16777216    2097152   int64     min       b         40656.436157      0.413         0.722       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     max       b         14.156801         0.001         0.001       
16          2         int64     max       b         7.590400          0.002         0.004       
32          4         int64     max       b         7.539200          0.004         0.007       
64          8         int64     max       b         7.622400          0.008         0.015       
128         16        int64     max       b         7.590400          0.017         0.030       
256         32        int64     max       b         7.699200          0.033         0.058       
512         64        int64     max       b         7.648000          0.067         0.117       
1024        128       int64     max       b         9.177600          0.112         0.195       
2048        256       int64     max       b         12.345600         0.166         0.290       
4096        512       int64     max       b         15.718400         0.261         0.456       
8192        1024      int64     max       b         19.072001         0.430         0.752       
16384       2048      int64     max       b         22.348800         0.733         1.283       
32768       4096      int64     max       b         81.216002         0.403         0.706       
65536       8192      int64     max       b         158.406401        0.414         0.724       
131072      16384     int64     max       b         312.326407        0.420         0.734       
262144      32768     int64     max       b         621.952009        0.421         0.738       
524288      65536     int64     max       b         1236.384010       0.424         0.742       
1048576     131072    int64     max       b         2466.713524       0.425         0.744       
2097152     262144    int64     max       b         4927.654266       0.426         0.745       
4194304     524288    int64     max       b         9846.272278       0.426         0.745       
8388608     1048576   int64     max       b         19684.716797      0.426         0.746       
16777216    2097152   int64     max       b         40666.085815      0.413         0.722       
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 2 mype_node: 2 device name: NVIDIA H200 bus id: 63 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 4 mype_node: 4 device name: NVIDIA H200 bus id: 155 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 7 mype_node: 7 device name: NVIDIA H200 bus id: 228 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 5 mype_node: 5 device name: NVIDIA H200 bus id: 174 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 1 mype_node: 1 device name: NVIDIA H200 bus id: 45 
