Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
NVSHMEM v3.3.9
mype: 0 mype_node: 0 device name: NVIDIA H200 bus id: 25 
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
32768       8192      int32     max       b         104.307199        0.314         0.550       
65536       16384     int32     max       b         205.791998        0.318         0.557       
131072      32768     int32     max       b         408.044815        0.321         0.562       
262144      65536     int32     max       b         808.787155        0.324         0.567       
524288      131072    int32     max       b         1614.879990       0.325         0.568       
1048576     262144    int32     max       b         3220.544052       0.326         0.570       
2097152     524288    int32     max       b         6431.718445       0.326         0.571       
4194304     1048576   int32     max       b         12869.247437      0.326         0.570       
8388608     2097152   int32     max       b         25714.163208      0.326         0.571       
16777216    4194304   int32     max       b         53389.892578      0.314         0.550       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     sum       b         14.086400         0.001         0.001       
16          2         int64     sum       b         7.731200          0.002         0.004       
32          4         int64     sum       b         7.712000          0.004         0.007       
64          8         int64     sum       b         7.718400          0.008         0.015       
128         16        int64     sum       b         7.584000          0.017         0.030       
256         32        int64     sum       b         7.641600          0.034         0.059       
512         64        int64     sum       b         7.699200          0.067         0.116       
1024        128       int64     sum       b         9.356800          0.109         0.192       
2048        256       int64     sum       b         12.595201         0.163         0.285       
4096        512       int64     sum       b         15.852800         0.258         0.452       
8192        1024      int64     sum       b         18.924800         0.433         0.758       
16384       2048      int64     sum       b         22.393601         0.732         1.280       
32768       4096      int64     sum       b         79.884797         0.410         0.718       
65536       8192      int64     sum       b         156.819201        0.418         0.731       
131072      16384     int64     sum       b         310.675192        0.422         0.738       
262144      32768     int64     sum       b         617.164803        0.425         0.743       
524288      65536     int64     sum       b         1224.921608       0.428         0.749       
1048576     131072    int64     sum       b         2447.392082       0.428         0.750       
2097152     262144    int64     sum       b         4880.153656       0.430         0.752       
4194304     524288    int64     sum       b         9761.017609       0.430         0.752       
8388608     1048576   int64     sum       b         19504.754639      0.430         0.753       
16777216    2097152   int64     sum       b         40455.493164      0.415         0.726       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     prod      b         19.027200         0.000         0.001       
16          2         int64     prod      b         7.660800          0.002         0.004       
32          4         int64     prod      b         7.475200          0.004         0.007       
64          8         int64     prod      b         7.686400          0.008         0.015       
128         16        int64     prod      b         7.692800          0.017         0.029       
256         32        int64     prod      b         7.744000          0.033         0.058       
512         64        int64     prod      b         7.577600          0.068         0.118       
1024        128       int64     prod      b         9.292800          0.110         0.193       
2048        256       int64     prod      b         12.518400         0.164         0.286       
4096        512       int64     prod      b         15.910400         0.257         0.451       
8192        1024      int64     prod      b         19.072001         0.430         0.752       
16384       2048      int64     prod      b         23.993599         0.683         1.195       
32768       4096      int64     prod      b         81.344002         0.403         0.705       
65536       8192      int64     prod      b         158.208001        0.414         0.725       
131072      16384     int64     prod      b         312.364793        0.420         0.734       
262144      32768     int64     prod      b         618.841600        0.424         0.741       
524288      65536     int64     prod      b         1231.513596       0.426         0.745       
1048576     131072    int64     prod      b         2455.430412       0.427         0.747       
2097152     262144    int64     prod      b         4901.510239       0.428         0.749       
4194304     524288    int64     prod      b         9811.987305       0.427         0.748       
8388608     1048576   int64     prod      b         19594.796753      0.428         0.749       
16777216    2097152   int64     prod      b         40661.172485      0.413         0.722       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     and       b         14.316800         0.001         0.001       
16          2         int64     and       b         7.820800          0.002         0.004       
32          4         int64     and       b         7.712000          0.004         0.007       
64          8         int64     and       b         7.667200          0.008         0.015       
128         16        int64     and       b         7.411200          0.017         0.030       
256         32        int64     and       b         7.712000          0.033         0.058       
512         64        int64     and       b         8.044800          0.064         0.111       
1024        128       int64     and       b         9.260800          0.111         0.194       
2048        256       int64     and       b         12.556800         0.163         0.285       
4096        512       int64     and       b         15.769599         0.260         0.455       
8192        1024      int64     and       b         20.761600         0.395         0.691       
16384       2048      int64     and       b         22.400001         0.731         1.280       
32768       4096      int64     and       b         79.584002         0.412         0.721       
65536       8192      int64     and       b         155.046403        0.423         0.740       
131072      16384     int64     and       b         307.353592        0.426         0.746       
262144      32768     int64     and       b         610.559988        0.429         0.751       
524288      65536     int64     and       b         1213.420773       0.432         0.756       
1048576     131072    int64     and       b         2425.939178       0.432         0.756       
2097152     262144    int64     and       b         4842.483139       0.433         0.758       
4194304     524288    int64     and       b         9683.999634       0.433         0.758       
8388608     1048576   int64     and       b         19350.592041      0.434         0.759       
16777216    2097152   int64     and       b         40163.204956      0.418         0.731       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     or        b         14.150400         0.001         0.001       
16          2         int64     or        b         7.584000          0.002         0.004       
32          4         int64     or        b         7.532800          0.004         0.007       
64          8         int64     or        b         7.673600          0.008         0.015       
128         16        int64     or        b         7.648000          0.017         0.029       
256         32        int64     or        b         7.596800          0.034         0.059       
512         64        int64     or        b         7.539200          0.068         0.119       
1024        128       int64     or        b         9.222400          0.111         0.194       
2048        256       int64     or        b         12.384000         0.165         0.289       
4096        512       int64     or        b         15.769599         0.260         0.455       
8192        1024      int64     or        b         19.052801         0.430         0.752       
16384       2048      int64     or        b         24.038400         0.682         1.193       
32768       4096      int64     or        b         79.667199         0.411         0.720       
65536       8192      int64     or        b         156.672001        0.418         0.732       
131072      16384     int64     or        b         309.030390        0.424         0.742       
262144      32768     int64     or        b         610.604811        0.429         0.751       
524288      65536     int64     or        b         1213.510418       0.432         0.756       
1048576     131072    int64     or        b         2425.843239       0.432         0.756       
2097152     262144    int64     or        b         4842.393494       0.433         0.758       
4194304     524288    int64     or        b         9689.030457       0.433         0.758       
8388608     1048576   int64     or        b         19353.797913      0.433         0.759       
16777216    2097152   int64     or        b         40164.666748      0.418         0.731       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     xor       b         14.195199         0.001         0.001       
16          2         int64     xor       b         7.532800          0.002         0.004       
32          4         int64     xor       b         7.616000          0.004         0.007       
64          8         int64     xor       b         7.564800          0.008         0.015       
128         16        int64     xor       b         7.526400          0.017         0.030       
256         32        int64     xor       b         7.539200          0.034         0.059       
512         64        int64     xor       b         7.609600          0.067         0.118       
1024        128       int64     xor       b         9.228800          0.111         0.194       
2048        256       int64     xor       b         12.492800         0.164         0.287       
4096        512       int64     xor       b         15.846400         0.258         0.452       
8192        1024      int64     xor       b         18.931200         0.433         0.757       
16384       2048      int64     xor       b         22.393601         0.732         1.280       
32768       4096      int64     xor       b         79.584002         0.412         0.721       
65536       8192      int64     xor       b         155.014396        0.423         0.740       
131072      16384     int64     xor       b         305.868793        0.429         0.750       
262144      32768     int64     xor       b         608.857584        0.431         0.753       
524288      65536     int64     xor       b         1213.459206       0.432         0.756       
1048576     131072    int64     xor       b         2424.224091       0.433         0.757       
2097152     262144    int64     xor       b         4837.670517       0.434         0.759       
4194304     524288    int64     xor       b         9679.142761       0.433         0.758       
8388608     1048576   int64     xor       b         19335.717773      0.434         0.759       
16777216    2097152   int64     xor       b         40123.916626      0.418         0.732       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     min       b         14.176001         0.001         0.001       
16          2         int64     min       b         7.673600          0.002         0.004       
32          4         int64     min       b         7.648000          0.004         0.007       
64          8         int64     min       b         7.699200          0.008         0.015       
128         16        int64     min       b         7.424000          0.017         0.030       
256         32        int64     min       b         7.532800          0.034         0.059       
512         64        int64     min       b         7.635200          0.067         0.117       
1024        128       int64     min       b         9.222400          0.111         0.194       
2048        256       int64     min       b         12.448000         0.165         0.288       
4096        512       int64     min       b         15.788800         0.259         0.454       
8192        1024      int64     min       b         18.956800         0.432         0.756       
16384       2048      int64     min       b         24.032000         0.682         1.193       
32768       4096      int64     min       b         81.427199         0.402         0.704       
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 1 mype_node: 1 device name: NVIDIA H200 bus id: 45 
65536       8192      int64     min       b         158.355200        0.414         0.724       
131072      16384     int64     min       b         310.624003        0.422         0.738       
262144      32768     int64     min       b         616.985607        0.425         0.744       
524288      65536     int64     min       b         1229.779243       0.426         0.746       
1048576     131072    int64     min       b         2455.353546       0.427         0.747       
2097152     262144    int64     min       b         4896.620941       0.428         0.749       
4194304     524288    int64     min       b         9801.932526       0.428         0.749       
8388608     1048576   int64     min       b         19579.916382      0.428         0.750       
16777216    2097152   int64     min       b         40612.384033      0.413         0.723       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
8           1         int64     max       b         14.393599         0.001         0.001       
16          2         int64     max       b         7.500800          0.002         0.004       
32          4         int64     max       b         7.686400          0.004         0.007       
64          8         int64     max       b         7.712000          0.008         0.015       
128         16        int64     max       b         7.667200          0.017         0.029       
256         32        int64     max       b         7.494400          0.034         0.060       
512         64        int64     max       b         7.654400          0.067         0.117       
1024        128       int64     max       b         9.126400          0.112         0.196       
2048        256       int64     max       b         12.441600         0.165         0.288       
4096        512       int64     max       b         15.782399         0.260         0.454       
8192        1024      int64     max       b         19.084799         0.429         0.751       
16384       2048      int64     max       b         22.316800         0.734         1.285       
32768       4096      int64     max       b         81.196803         0.404         0.706       
65536       8192      int64     max       b         156.863999        0.418         0.731       
131072      16384     int64     max       b         310.694408        0.422         0.738       
262144      32768     int64     max       b         617.158413        0.425         0.743       
524288      65536     int64     max       b         1231.462383       0.426         0.745       
1048576     131072    int64     max       b         2457.043266       0.427         0.747       
2097152     262144    int64     max       b         4899.878311       0.428         0.749       
4194304     524288    int64     max       b         9806.969452       0.428         0.748       
8388608     1048576   int64     max       b         19586.457825      0.428         0.750       
16777216    2097152   int64     max       b         40613.671875      0.413         0.723       
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 6 mype_node: 6 device name: NVIDIA H200 bus id: 191 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 4 mype_node: 4 device name: NVIDIA H200 bus id: 155 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 3 mype_node: 3 device name: NVIDIA H200 bus id: 102 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 7 mype_node: 7 device name: NVIDIA H200 bus id: 228 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 5 mype_node: 5 device name: NVIDIA H200 bus id: 174 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 5, warmup iterations: 2, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 2 mype_node: 2 device name: NVIDIA H200 bus id: 63 
